uf,cod_uf,cod_municipio,municipio,populacao_2012
SC,42,11108,Monte Castelo,8346
SC,42,11207,Morro da Fumaça,16364
SC,42,11256,Morro Grande,2886
SC,42,11306,Navegantes,63764
SC,42,11405,Nova Erechim,4386
SC,42,11454,Nova Itaberaba,4269
SC,42,11504,Nova Trento,12544
SC,42,11603,Nova Veneza,13581
SC,42,11652,Novo Horizonte,2697
SC,42,11702,Orleans,21599
SC,42,11751,Otacílio Costa,16691
SC,42,11801,Ouro,7348
SC,42,11850,Ouro Verde,2259
SC,42,11876,Paial,1720
SC,42,11892,Painel,2351
SC,42,11900,Palhoça,142558
SC,42,12007,Palma Sola,7699
SC,42,12056,Palmeira,2410
SC,42,12106,Palmitos,16018
SC,42,12205,Papanduva,18096
SC,42,12239,Paraíso,3972
SC,42,12254,Passo de Torres,6964
SC,42,12270,Passos Maia,4374
SC,42,12304,Paulo Lopes,6808
SC,42,12403,Pedras Grandes,4078
SC,42,12502,Penha,26268
SC,42,12601,Peritiba,2952
SC,42,12650,Pescaria Brava (**),9416
SC,42,12700,Petrolândia,6090
SC,42,12908,Pinhalzinho,16933
SC,42,13005,Pinheiro Preto,3190
SC,42,13104,Piratuba,4632
SC,42,13153,Planalto Alegre,2685
SC,42,13203,Pomerode,28610
SC,42,13302,Ponte Alta,4853
SC,42,13351,Ponte Alta do Norte,3316
SC,42,13401,Ponte Serrada,11102
SC,42,13500,Porto Belo,16896
SC,42,13609,Porto União,33740
SC,42,13708,Pouso Redondo,15204
SC,42,13807,Praia Grande,7265
SC,42,13906,Presidente Castello Branco,1697
SC,42,14003,Presidente Getúlio,15273
SC,42,14102,Presidente Nereu,2281
SC,42,14151,Princesa,2780
SC,42,14201,Quilombo,10175
SC,42,14300,Rancho Queimado,2765
SC,42,14409,Rio das Antas,6146
SC,42,14508,Rio do Campo,6143
SC,42,14607,Rio do Oeste,7145
SC,42,14805,Rio do Sul,62658
SC,42,14706,Rio dos Cedros,10488
SC,42,14904,Rio Fortuna,4466
SC,42,15000,Rio Negrinho,40169
SC,42,15059,Rio Rufino,2440
SC,42,15075,Riqueza,4789
SC,42,15109,Rodeio,11004
SC,42,15208,Romelândia,5494
SC,42,15307,Salete,7402
SC,42,15356,Saltinho,3926
SC,42,15406,Salto Veloso,4361
SC,42,15455,Sangão,10744
SC,42,15505,Santa Cecília,15902
SC,42,15554,Santa Helena,2351
SC,42,15604,Santa Rosa de Lima,2074
SC,42,15653,Santa Rosa do Sul,8091
SC,42,15679,Santa Terezinha,8756
SC,42,15687,Santa Terezinha do Progresso,2818
SC,42,15695,Santiago do Sul,1431
SC,42,15703,Santo Amaro da Imperatriz,20332
SC,42,15802,São Bento do Sul,76215
SC,42,15752,São Bernardino,2676
SC,42,15901,São Bonifácio,2977
SC,42,16008,São Carlos,10431
SC,42,16057,São Cristovão do Sul,5089
SC,42,16107,São Domingos,9389
SC,42,16206,São Francisco do Sul,44064
SC,42,16305,São João Batista,27982
SC,42,16354,São João do Itaperiú,3477
SC,42,16255,São João do Oeste,6074
SC,42,16404,São João do Sul,7035
SC,42,16503,São Joaquim,25111
SC,42,16602,São José,215278
SC,42,16701,São José do Cedro,13685
SC,42,16800,São José do Cerrito,9104
SC,42,16909,São Lourenço do Oeste,22062
SC,42,17006,São Ludgero,11357
SC,42,17105,São Martinho,3200
SC,42,17154,São Miguel da Boa Vista,1887
SC,42,17204,São Miguel do Oeste,36908
SC,42,17253,São Pedro de Alcântara,4874
SC,42,17303,Saudades,9121
SC,42,17402,Schroeder,16248
SC,42,17501,Seara,17005
SC,42,17550,Serra Alta,3279
SC,42,17600,Siderópolis,13137
SC,42,17709,Sombrio,27165
SC,42,17758,Sul Brasil,2714
SC,42,17808,Taió,17412
SC,42,17907,Tangará,8653
SC,42,17956,Tigrinhos,1739
SC,42,18004,Tijucas,32087
SC,42,18103,Timbé do Sul,5306
SC,42,18202,Timbó,37894
SC,42,18251,Timbó Grande,7268
SC,42,18301,Três Barras,18281
SC,42,18350,Treviso,3585
SC,42,18400,Treze de Maio,6901
SC,42,18509,Treze Tílias,6568
SC,42,18608,Trombudo Central,6668
SC,42,18707,Tubarão,98412
SC,42,18756,Tunápolis,4612
SC,42,18806,Turvo,12001
SC,42,18855,União do Oeste,2838
SC,42,18905,Urubici,10767
SC,42,18954,Urupema,2476
SC,42,19002,Urussanga,20356
SC,42,19101,Vargeão,3533
SC,42,19150,Vargem,2746
SC,42,19176,Vargem Bonita,4738
SC,42,19200,Vidal Ramos,6284
SC,42,19309,Videira,48064
SC,42,19358,Vitor Meireles,5160
SC,42,19408,Witmarsum,3653
SC,42,19507,Xanxerê,45140
SC,42,19606,Xavantina,4103
SC,42,19705,Xaxim,26145
SC,42,19853,Zortéa,3046
SC,42,20000,Balneário Rincão (**),11136
RS,43,00034,Aceguá,4465
RS,43,00059,Água Santa,3712
RS,43,00109,Agudo,16612
RS,43,00208,Ajuricaba,7187
RS,43,00307,Alecrim,6828
RS,43,00406,Alegrete,76644
RS,43,00455,Alegria,4141
RS,43,00471,Almirante Tamandaré do Sul,2041
RS,43,00505,Alpestre,7689
RS,43,00554,Alto Alegre,1805
RS,43,00570,Alto Feliz,2930
RS,43,00604,Alvorada,197441
RS,43,00638,Amaral Ferrador,6446
RS,43,00646,Ametista do Sul,7310
RS,43,00661,André da Rocha,1232
RS,43,00703,Anta Gorda,6035
RS,43,00802,Antônio Prado,12821
RS,43,00851,Arambaré,3660
RS,43,00877,Araricá,4990
RS,43,00901,Aratiba,6482
RS,43,01008,Arroio do Meio,19060
RS,43,01073,Arroio do Padre,2756
RS,43,01057,Arroio do Sal,8113
RS,43,01206,Arroio do Tigre,12774
RS,43,01107,Arroio dos Ratos,13647
RS,43,01305,Arroio Grande,18368
RS,43,01404,Arvorezinha,10220
RS,43,01454,Pinto Bandeira (**),2578
RS,43,01503,Augusto Pestana,6990
RS,43,01552,Áurea,3632
RS,43,01602,Bagé,117090
RS,43,01636,Balneário Pinhal,11371
RS,43,01651,Barão,5793
RS,43,01701,Barão de Cotegipe,6521
RS,43,01750,Barão do Triunfo,7072
RS,43,01859,Barra do Guarita,3105
RS,43,01875,Barra do Quaraí,4032
RS,43,01909,Barra do Ribeiro,12682
RS,43,01925,Barra do Rio Azul,1941
RS,43,01958,Barra Funda,2388
RS,43,01800,Barracão,5322
RS,43,02006,Barros Cassal,11101
RS,43,02055,Benjamin Constant do Sul,2244
RS,43,02105,Bento Gonçalves,107075
RS,43,02154,Boa Vista das Missões,2103
RS,43,02204,Boa Vista do Buricá,6573
RS,43,02220,Boa Vista do Cadeado,2437
RS,43,02238,Boa Vista do Incra,2447
RS,43,02253,Boa Vista do Sul,2767
RS,43,02303,Bom Jesus,11445
RS,43,02352,Bom Princípio,12136
RS,43,02378,Bom Progresso,2253
RS,43,02402,Bom Retiro do Sul,11576
RS,43,02451,Boqueirão do Leão,7651
RS,43,02501,Bossoroca,6753
RS,43,02584,Bozano,2179
RS,43,02600,Braga,3628
RS,43,02659,Brochier,4726
RS,43,02709,Butiá,20419
RS,43,02808,Caçapava do Sul,33547
RS,43,02907,Cacequi,13430
RS,43,03004,Cachoeira do Sul,83217
RS,43,03103,Cachoeirinha,119896
RS,43,03202,Cacique Doble,4883
RS,43,03301,Caibaté,4914
RS,43,03400,Caiçara,4995
RS,43,03509,Camaquã,63124
RS,43,03558,Camargo,2607
RS,43,03608,Cambará do Sul,6498
RS,43,03673,Campestre da Serra,3259
RS,43,03707,Campina das Missões,5982
RS,43,03806,Campinas do Sul,5476
RS,43,03905,Campo Bom,60989
RS,43,04002,Campo Novo,5269
RS,43,04101,Campos Borges,3451
RS,43,04200,Candelária,30260
RS,43,04309,Cândido Godói,6451
RS,43,04358,Candiota,8878
RS,43,04408,Canela,40076
RS,43,04507,Canguçu,53533
RS,43,04606,Canoas,326505
RS,43,04614,Canudos do Vale,1785
RS,43,04622,Capão Bonito do Sul,1730
RS,43,04630,Capão da Canoa,43783
RS,43,04655,Capão do Cipó,3187
RS,43,04663,Capão do Leão,24386
RS,43,04689,Capela de Santana,11851
RS,43,04697,Capitão,2647
RS,43,04671,Capivari do Sul,4009
RS,43,04713,Caraá,7450
RS,43,04705,Carazinho,59569
RS,43,04804,Carlos Barbosa,25898
RS,43,04853,Carlos Gomes,1561
RS,43,04903,Casca,8683
RS,43,04952,Caseiros,3030
RS,43,05009,Catuípe,9191
RS,43,05108,Caxias do Sul,446911
RS,43,05116,Centenário,2941
RS,43,05124,Cerrito,6324
RS,43,05132,Cerro Branco,4478
RS,43,05157,Cerro Grande,2390
RS,43,05173,Cerro Grande do Sul,10570
RS,43,05207,Cerro Largo,13384
RS,43,05306,Chapada,9322
RS,43,05355,Charqueadas,36130
RS,43,05371,Charrua,3424
RS,43,05405,Chiapetta,3979
RS,43,05439,Chuí,6031
RS,43,05447,Chuvisca,5011
RS,43,05454,Cidreira,13240
RS,43,05504,Ciríaco,4873
RS,43,05587,Colinas,2414
RS,43,05603,Colorado,3472
RS,43,05702,Condor,6562
RS,43,05801,Constantina,9742
RS,43,05835,Coqueiro Baixo,1518
RS,43,05850,Coqueiros do Sul,2422
RS,43,05871,Coronel Barros,2460
RS,43,05900,Coronel Bicaco,7645
RS,43,05934,Coronel Pilar,1702
RS,43,05959,Cotiporã,3891
RS,43,05975,Coxilha,2803
RS,43,06007,Crissiumal,13919
RS,43,06056,Cristal,7378
RS,43,06072,Cristal do Sul,2819
RS,43,06106,Cruz Alta,62138
RS,43,06130,Cruzaltense,2080
RS,43,06205,Cruzeiro do Sul,12420
RS,43,06304,David Canabarro,4675
RS,43,06320,Derrubadas,3111
RS,43,06353,Dezesseis de Novembro,2779
RS,43,06379,Dilermando de Aguiar,3044
RS,43,06403,Dois Irmãos,28348
RS,43,06429,Dois Irmãos das Missões,2126
RS,43,06452,Dois Lajeados,3287
RS,43,06502,Dom Feliciano,14503
RS,43,06601,Dom Pedrito,38670
RS,43,06551,Dom Pedro de Alcântara,2538
RS,43,06700,Dona Francisca,3326
RS,43,06734,Doutor Maurício Cardoso,5160
RS,43,06759,Doutor Ricardo,2016
RS,43,06767,Eldorado do Sul,35412
RS,43,06809,Encantado,20810
RS,43,06908,Encruzilhada do Sul,24671
RS,43,06924,Engenho Velho,1436
RS,43,06957,Entre Rios do Sul,3018
RS,43,06932,Entre-Ijuís,8823
RS,43,06973,Erebango,2962
RS,43,07005,Erechim,97404
RS,43,07054,Ernestina,3090
RS,43,07203,Erval Grande,5090
RS,43,07302,Erval Seco,7682
RS,43,07401,Esmeralda,3176
RS,43,07450,Esperança do Sul,3200
RS,43,07500,Espumoso,15241
RS,43,07559,Estação,5979
RS,43,07609,Estância Velha,43698
RS,43,07708,Esteio,80862
RS,43,07807,Estrela,31105
RS,43,07815,Estrela Velha,3619
RS,43,07831,Eugênio de Castro,2721
RS,43,07864,Fagundes Varela,2596
RS,43,07906,Farroupilha,64893
RS,43,08003,Faxinal do Soturno,6647
RS,43,08052,Faxinalzinho,2514
RS,43,08078,Fazenda Vilanova,3828
RS,43,08102,Feliz,12517
RS,43,08201,Flores da Cunha,27647
RS,43,08250,Floriano Peixoto,1967
RS,43,08300,Fontoura Xavier,10606
RS,43,08409,Formigueiro,6926
RS,43,08433,Forquetinha,2458
RS,43,08458,Fortaleza dos Valos,4513
RS,43,08508,Frederico Westphalen,29158
RS,43,08607,Garibaldi,31328
RS,43,08656,Garruchos,3168
RS,43,08706,Gaurama,5783
RS,43,08805,General Câmara,8404
RS,43,08854,Gentil,1663
RS,43,08904,Getúlio Vargas,16101
RS,43,09001,Giruá,16823
RS,43,09050,Glorinha,7074
RS,43,09100,Gramado,32829
RS,43,09126,Gramado dos Loureiros,2228
RS,43,09159,Gramado Xavier,4016
RS,43,09209,Gravataí,259138
RS,43,09258,Guabiju,1576
RS,43,09308,Guaíba,95340
RS,43,09407,Guaporé,23230
RS,43,09506,Guarani das Missões,7983
RS,43,09555,Harmonia,4344
RS,43,07104,Herval,6739
RS,43,09571,Herveiras,2954
RS,43,09605,Horizontina,18446
RS,43,09654,Hulha Negra,6147
RS,43,09704,Humaitá,4873
RS,43,09753,Ibarama,4368
RS,43,09803,Ibiaçá,4692
RS,43,09902,Ibiraiaras,7173
RS,43,09951,Ibirapuitã,4037
RS,43,10009,Ibirubá,19415
RS,43,10108,Igrejinha,32399
RS,43,10207,Ijuí,79396
RS,43,10306,Ilópolis,4079
RS,43,10330,Imbé,18490
RS,43,10363,Imigrante,3029
RS,43,10405,Independência,6514
RS,43,10413,Inhacorá,2251
RS,43,10439,Ipê,6101
RS,43,10462,Ipiranga do Sul,1927
RS,43,10504,Iraí,7902
RS,43,10538,Itaara,5076
RS,43,10553,Itacurubi,3432
RS,43,10579,Itapuca,2292
RS,43,10603,Itaqui,37916
RS,43,10652,Itati,2546
RS,43,10702,Itatiba do Sul,4008
RS,43,10751,Ivorá,2105
RS,43,10801,Ivoti,20562
RS,43,10850,Jaboticaba,4032
RS,43,10876,Jacuizinho,2530
RS,43,10900,Jacutinga,3607
RS,43,11007,Jaguarão,27605
RS,43,11106,Jaguari,11320
RS,43,11122,Jaquirana,4081
RS,43,11130,Jari,3549
RS,43,11155,Jóia,8339
RS,43,11205,Júlio de Castilhos,19453
RS,43,11239,Lagoa Bonita do Sul,2694
RS,43,11270,Lagoa dos Três Cantos,1594
RS,43,11304,Lagoa Vermelha,27466
RS,43,11254,Lagoão,6247
RS,43,11403,Lajeado,73201
RS,43,11429,Lajeado do Bugre,2491
RS,43,11502,Lavras do Sul,7615
RS,43,11601,Liberato Salzano,5661
RS,43,11627,Lindolfo Collor,5350
RS,43,11643,Linha Nova,1634
RS,43,11718,Maçambara,4694
RS,43,11700,Machadinho,5478
RS,43,11734,Mampituba,2988
RS,43,11759,Manoel Viana,7084
RS,43,11775,Maquiné,6845
RS,43,11791,Maratá,2546
RS,43,11809,Marau,37573
RS,43,11908,Marcelino Ramos,4987
RS,43,11981,Mariana Pimentel,3774
RS,43,12005,Mariano Moro,2171
RS,43,12054,Marques de Souza,4042
RS,43,12104,Mata,5041
RS,43,12138,Mato Castelhano,2473
RS,43,12153,Mato Leitão,3964
RS,43,12179,Mato Queimado,1766
RS,43,12203,Maximiliano de Almeida,4800
RS,43,12252,Minas do Leão,7678
RS,43,12302,Miraguaí,4828
RS,43,12351,Montauri,1521
RS,43,12377,Monte Alegre dos Campos,3112
RS,43,12385,Monte Belo do Sul,2637
RS,43,12401,Montenegro,60196
RS,43,12427,Mormaço,2797
RS,43,12443,Morrinhos do Sul,3129
RS,43,12450,Morro Redondo,6262
RS,43,12476,Morro Reuter,5781
RS,43,12500,Mostardas,12195
RS,43,12609,Muçum,4801
RS,43,12617,Muitos Capões,3007
RS,43,12625,Muliterno,1820
RS,43,12658,Não-Me-Toque,16166
RS,43,12674,Nicolau Vergueiro,1708
RS,43,12708,Nonoai,11962
RS,43,12757,Nova Alvorada,3247
RS,43,12807,Nova Araçá,4117
RS,43,12906,Nova Bassano,8992
RS,43,12955,Nova Boa Vista,1921
RS,43,13003,Nova Bréscia,3197
RS,43,13011,Nova Candelária,2732
RS,43,13037,Nova Esperança do Sul,4771
RS,43,13060,Nova Hartz,18841
RS,43,13086,Nova Pádua,2459
RS,43,13102,Nova Palma,6347
RS,43,13201,Nova Petrópolis,19371
RS,43,13300,Nova Prata,23508
RS,43,13334,Nova Ramada,2394
RS,43,13359,Nova Roma do Sul,3390
RS,43,13375,Nova Santa Rita,23768
RS,43,13490,Novo Barreiro,3995
RS,43,13391,Novo Cabrais,3899
RS,43,13409,Novo Hamburgo,239355
RS,43,13425,Novo Machado,3806
RS,43,13441,Novo Tiradentes,2257
RS,43,13466,Novo Xingu,1744
RS,43,13508,Osório,41628
RS,43,13607,Paim Filho,4155
RS,43,13656,Palmares do Sul,10987
RS,43,13706,Palmeira das Missões,34016
RS,43,13805,Palmitinho,6917
RS,43,13904,Panambi,38881
RS,43,13953,Pantano Grande,9732
RS,43,14001,Paraí,6932
RS,43,14027,Paraíso do Sul,7355
RS,43,14035,Pareci Novo,3552
RS,43,14050,Parobé,52518
RS,43,14068,Passa Sete,5220
RS,43,14076,Passo do Sobrado,6079
RS,43,14100,Passo Fundo,187298
RS,43,14134,Paulo Bento,2206
RS,43,14159,Paverama,8090
RS,43,14175,Pedras Altas,2164
RS,43,14209,Pedro Osório,7767
RS,43,14308,Pejuçara,3941
RS,43,14407,Pelotas,329435
RS,43,14423,Picada Café,5259
RS,43,14456,Pinhal,2515
RS,43,14464,Pinhal da Serra,2089
RS,43,14472,Pinhal Grande,4433
RS,43,14498,Pinheirinho do Vale,4545
RS,43,14506,Pinheiro Machado,12642
RS,43,14555,Pirapó,2668
RS,43,14605,Piratini,19906
RS,43,14704,Planalto,10407
RS,43,14753,Poço das Antas,2023
RS,43,14779,Pontão,3850
RS,43,14787,Ponte Preta,1709
RS,43,14803,Portão,31866
RS,43,14902,Porto Alegre,1416714
RS,43,15008,Porto Lucena,5265
RS,43,15057,Porto Mauá,2503
RS,43,15073,Porto Vera Cruz,1760
RS,43,15107,Porto Xavier,10463
RS,43,15131,Pouso Novo,1827
RS,43,15149,Presidente Lucena,2547
RS,43,15156,Progresso,6153
RS,43,15172,Protásio Alves,1984
RS,43,15206,Putinga,4087
RS,43,15305,Quaraí,22873
RS,43,15313,Quatro Irmãos,1779
RS,43,15321,Quevedos,2713
RS,43,15354,Quinze de Novembro,3664
RS,43,15404,Redentora,10430
RS,43,15453,Relvado,2136
RS,43,15503,Restinga Seca,15828
RS,43,15552,Rio dos Índios,3453
RS,43,15602,Rio Grande,198842
RS,43,15701,Rio Pardo,37563
RS,43,15750,Riozinho,4370
RS,43,15800,Roca Sales,10436
RS,43,15909,Rodeio Bonito,5742
RS,43,15958,Rolador,2498
RS,43,16006,Rolante,19732
RS,43,16105,Ronda Alta,10247
RS,43,16204,Rondinha,5430
RS,43,16303,Roque Gonzales,7114
RS,43,16402,Rosário do Sul,39503
RS,43,16428,Sagrada Família,2587
RS,43,16436,Saldanha Marinho,2820
RS,43,16451,Salto do Jacuí,11933
RS,43,16477,Salvador das Missões,2670
RS,43,16501,Salvador do Sul,6903
RS,43,16600,Sananduva,15468
RS,43,16709,Santa Bárbara do Sul,8650
RS,43,16733,Santa Cecília do Sul,1646
RS,43,16758,Santa Clara do Sul,5832
RS,43,16808,Santa Cruz do Sul,119997
RS,43,16972,Santa Margarida do Sul,2380
RS,43,16907,Santa Maria,263662
RS,43,16956,Santa Maria do Herval,6078
RS,43,17202,Santa Rosa,69127
RS,43,17251,Santa Tereza,1725
RS,43,17301,Santa Vitória do Palmar,30641
RS,43,17004,Santana da Boa Vista,8185
RS,43,17103,Santana do Livramento,81198
RS,43,17400,Santiago,48940
RS,43,17509,Santo Ângelo,76205
RS,43,17608,Santo Antônio da Patrulha,40086
RS,43,17707,Santo Antônio das Missões,10987
RS,43,17558,Santo Antônio do Palma,2129
RS,43,17756,Santo Antônio do Planalto,1985
RS,43,17806,Santo Augusto,13899
RS,43,17905,Santo Cristo,14301
RS,43,17954,Santo Expedito do Sul,2428
RS,43,18002,São Borja,61189
RS,43,18051,São Domingos do Sul,2941
RS,43,18101,São Francisco de Assis,19020
RS,43,18200,São Francisco de Paula,20660
RS,43,18309,São Gabriel,60478
RS,43,18408,São Jerônimo,22414
RS,43,18424,São João da Urtiga,4696
RS,43,18432,São João do Polêsine,2572
RS,43,18440,São Jorge,2759
RS,43,18457,São José das Missões,2678
RS,43,18465,São José do Herval,2155
RS,43,18481,São José do Hortêncio,4201
RS,43,18499,São José do Inhacorá,2170
RS,43,18507,São José do Norte,25761
RS,43,18606,São José do Ouro,6882
RS,43,18614,São José do Sul,2132
RS,43,18622,São José dos Ausentes,3319
RS,43,18705,São Leopoldo,217189
RS,43,18804,São Lourenço do Sul,43024
RS,43,18903,São Luiz Gonzaga,34235
RS,43,19000,São Marcos,20276
RS,43,19109,São Martinho,5691
RS,43,19125,São Martinho da Serra,3195
RS,43,19158,São Miguel das Missões,7436
RS,43,19208,São Nicolau,5625
RS,43,19307,São Paulo das Missões,6240
RS,43,19356,São Pedro da Serra,3387
RS,43,19364,São Pedro das Missões,1900
RS,43,19372,São Pedro do Butiá,2875
RS,43,19406,São Pedro do Sul,16275
RS,43,19505,São Sebastião do Caí,22270
RS,43,19604,São Sepé,23674
RS,43,19703,São Valentim,3560
RS,43,19711,São Valentim do Sul,2173
RS,43,19737,São Valério do Sul,2651
RS,43,19752,São Vendelino,1984
RS,43,19802,São Vicente do Sul,8456
RS,43,19901,Sapiranga,75861
RS,43,20008,Sapucaia do Sul,132197
RS,43,20107,Sarandi,21757
RS,43,20206,Seberi,10829
RS,43,20230,Sede Nova,2982
RS,43,20263,Segredo,7087
RS,43,20305,Selbach,4940
RS,43,20321,Senador Salgado Filho,2797
RS,43,20354,Sentinela do Sul,5245
RS,43,20404,Serafina Corrêa,14761
RS,43,20453,Sério,2217
RS,43,20503,Sertão,6118
RS,43,20552,Sertão Santana,5938
RS,43,20578,Sete de Setembro,2089
RS,43,20602,Severiano de Almeida,3796
RS,43,20651,Silveira Martins,2416
RS,43,20677,Sinimbu,10047
RS,43,20701,Sobradinho,14348
RS,43,20800,Soledade,30092
RS,43,20859,Tabaí,4217
RS,43,20909,Tapejara,20017
RS,43,21006,Tapera,10431
RS,43,21105,Tapes,16681
RS,43,21204,Taquara,54918
RS,43,21303,Taquari,26123
RS,43,21329,Taquaruçu do Sul,2973
RS,43,21352,Tavares,5353
RS,43,21402,Tenente Portela,13625
RS,43,21436,Terra de Areia,10070
RS,43,21451,Teutônia,28198
RS,43,21469,Tio Hugo,2767
RS,43,21477,Tiradentes do Sul,6305
RS,43,21493,Toropi,2916
RS,43,21501,Torres,35227
RS,43,21600,Tramandaí,43178
RS,43,21626,Travesseiro,2309
RS,43,21634,Três Arroios,2812
RS,43,21667,Três Cachoeiras,10322
RS,43,21709,Três Coroas,24516
RS,43,21808,Três de Maio,23665
RS,43,21832,Três Forquilhas,2865
RS,43,21857,Três Palmeiras,4345
RS,43,21907,Três Passos,23861
RS,43,21956,Trindade do Sul,5767
RS,43,22004,Triunfo,26341
RS,43,22103,Tucunduva,5837
RS,43,22152,Tunas,4408
RS,43,22186,Tupanci do Sul,1550
RS,43,22202,Tupanciretã,22483
RS,43,22251,Tupandi,4070
RS,43,22301,Tuparendi,8409
RS,43,22327,Turuçu,3494
RS,43,22343,Ubiretama,2239
RS,43,22350,União da Serra,1424
RS,43,22376,Unistalda,2421
RS,43,22400,Uruguaiana,125209
RS,43,22509,Vacaria,61947
RS,43,22533,Vale do Sol,11156
RS,43,22541,Vale Real,5236
RS,43,22525,Vale Verde,3283
RS,43,22558,Vanini,1999
RS,43,22608,Venâncio Aires,66658
RS,43,22707,Vera Cruz,24389
RS,43,22806,Veranópolis,23315
RS,43,22855,Vespasiano Correa,1939
RS,43,22905,Viadutos,5194
RS,43,23002,Viamão,241190
RS,43,23101,Vicente Dutra,5158
RS,43,23200,Victor Graeff,2998
RS,43,23309,Vila Flores,3226
RS,43,23358,Vila Lângaro,2134
RS,43,23408,Vila Maria,4229
RS,43,23457,Vila Nova do Sul,4215
RS,43,23507,Vista Alegre,2808
RS,43,23606,Vista Alegre do Prata,1562
RS,43,23705,Vista Gaúcha,2765
RS,43,23754,Vitória das Missões,3411
RS,43,23770,Westfalia,2821
RS,43,23804,Xangri-lá,13074
MS,50,00203,Água Clara,13358
MS,50,00252,Alcinópolis,4704
MS,50,00609,Amambaí,35523
MS,50,00708,Anastácio,24041
MS,50,00807,Anaurilândia,8575
MS,50,00856,Angélica,9462
MS,50,00906,Antônio João,8329
MS,50,01003,Aparecida do Taboado,22912
MS,50,01102,Aquidauana,45943
MS,50,01243,Aral Moreira,10583
MS,50,01508,Bandeirantes,6637
MS,50,01904,Bataguassu,20389
MS,50,02001,Batayporã,10983
MS,50,02100,Bela Vista,23395
MS,50,02159,Bodoquena,7928
MS,50,02209,Bonito,19985
MS,50,02308,Brasilândia,11807
MS,50,02407,Caarapó,26532
MS,50,02605,Camapuã,13609
MS,50,02704,Campo Grande,805397
MS,50,02803,Caracol,5520
MS,50,02902,Cassilândia,21099
MS,50,02951,Chapadão do Sul,19974
MS,50,03108,Corguinho,5054
MS,50,03157,Coronel Sapucaia,14254
MS,50,03207,Corumbá,104912
MS,50,03256,Costa Rica,18087
MS,50,03306,Coxim,32355
MS,50,03454,Deodápolis,12259
MS,50,03488,Dois Irmãos do Buriti,10519
MS,50,03504,Douradina,5460
MS,50,03702,Dourados,200729
MS,50,03751,Eldorado,11790
MS,50,03801,Fátima do Sul,19024
MS,50,03900,Figueirão,2945
MS,50,04007,Glória de Dourados,9911
MS,50,04106,Guia Lopes da Laguna,10253
MS,50,04304,Iguatemi,15065
MS,50,04403,Inocência,7639
MS,50,04502,Itaporã,21442
MS,50,04601,Itaquiraí,19044
MS,50,04700,Ivinhema,22447
MS,50,04809,Japorã,7972
MS,50,04908,Jaraguari,6485
MS,50,05004,Jardim,24619
MS,50,05103,Jateí,4005
MS,50,05152,Juti,6039
MS,50,05202,Ladário,20267
MS,50,05251,Laguna Carapã,6636
MS,50,05400,Maracaju,39095
MS,50,05608,Miranda,25986
MS,50,05681,Mundo Novo,17251
MS,50,05707,Naviraí,47899
MS,50,05806,Nioaque,14287
MS,50,06002,Nova Alvorada do Sul,17410
MS,50,06200,Nova Andradina,47126
MS,50,06259,Novo Horizonte do Sul,4718
MS,50,06275,Paraíso das Águas (**),4723
MS,50,06309,Paranaíba,40462
MS,50,06358,Paranhos,12673
MS,50,06408,Pedro Gomes,7882
MS,50,06606,Ponta Porã,80433
MS,50,06903,Porto Murtinho,15683
MS,50,07109,Ribas do Rio Pardo,21584
MS,50,07208,Rio Brilhante,31875
MS,50,07307,Rio Negro,4977
MS,50,07406,Rio Verde de Mato Grosso,19004
MS,50,07505,Rochedo,5015
MS,50,07554,Santa Rita do Pardo,7353
MS,50,07695,São Gabriel do Oeste,23016
MS,50,07802,Selvíria,6318
MS,50,07703,Sete Quedas,10757
MS,50,07901,Sidrolândia,44949
MS,50,07935,Sonora,15632
MS,50,07950,Tacuru,10442
MS,50,07976,Taquarussu,3522
MS,50,08008,Terenos,17975
MS,50,08305,Três Lagoas,105224
MS,50,08404,Vicentina,5920
MT,51,00102,Acorizal,5471
MT,51,00201,Água Boa,21778
MT,51,00250,Alta Floresta,49494
MT,51,00300,Alto Araguaia,16284
MT,51,00359,Alto Boa Vista,5553
MT,51,00409,Alto Garças,10655
MT,51,00508,Alto Paraguai,10290
MT,51,00607,Alto Taquari,8615
MT,51,00805,Apiacás,8855
MT,51,01001,Araguaiana,3163
MT,51,01209,Araguainha,1058
MT,51,01258,Araputanga,15594
MT,51,01308,Arenápolis,10122
MT,51,01407,Aripuanã,19344
MT,51,01605,Barão de Melgaço,7578
MT,51,01704,Barra do Bugres,32464
MT,51,01803,Barra do Garças,57235
MT,51,01852,Bom Jesus do Araguaia,5555
MT,51,01902,Brasnorte,16194
MT,51,02504,Cáceres,88897
MT,51,02603,Campinápolis,14590
MT,51,02637,Campo Novo do Parecis,29078
MT,51,02678,Campo Verde,33759
MT,51,02686,Campos de Júlio,5494
MT,51,02694,Canabrava do Norte,4756
MT,51,02702,Canarana,19260
MT,51,02793,Carlinda,10793
MT,51,02850,Castanheira,8298
MT,51,03007,Chapada dos Guimarães,18133
MT,51,03056,Cláudia,11213
MT,51,03106,Cocalinho,5510
MT,51,03205,Colíder,31176
MT,51,03254,Colniza,28810
MT,51,03304,Comodoro,18651
MT,51,03353,Confresa,26224
MT,51,03361,Conquista D'Oeste,3506
MT,51,03379,Cotriguaçu,15912
MT,51,03403,Cuiabá,561329
MT,51,03437,Curvelândia,4918
